room_id,room_type,neighborhood,accommodates,bedrooms,price,last_modified,latitude,longitude
12450346,Entire home/apt,24,6,2.0,114.0,2017-07-28 01:40:50.471723,56.159324,10.197594
19118252,Entire home/apt,2,5,2.0,113.0,2017-07-28 01:40:50.469548,56.123799,10.166907
7007464,Entire home/apt,24,5,2.0,116.0,2017-07-28 01:40:50.467248,56.149705000000004,10.195363
1256165,Entire home/apt,24,5,1.0,122.0,2017-07-28 01:40:50.464535,56.15521700000001,10.194419
14189557,Entire home/apt,24,4,2.0,105.0,2017-07-28 01:40:50.461929,56.152046999999996,10.19992
13635788,Entire home/apt,24,5,3.0,108.0,2017-07-28 01:40:50.459001,56.141165,10.194386999999999
13151391,Entire home/apt,24,3,1.0,113.0,2017-07-28 01:40:50.456766,56.15647,10.206876
19381792,Entire home/apt,24,4,1.0,122.0,2017-07-28 01:40:50.454317,56.167453,10.227348
13652103,Entire home/apt,24,6,3.0,105.0,2017-07-28 01:40:50.452038,56.171273,10.215858
15558616,Entire home/apt,24,4,2.0,105.0,2017-07-28 01:40:50.449855,56.158515,10.201609
16877735,Entire home/apt,24,4,1.0,122.0,2017-07-28 01:40:50.446632,56.144454,10.203758
17337918,Entire home/apt,5,6,3.0,113.0,2017-07-28 01:40:48.680824,56.195102,10.251783
19693404,Entire home/apt,24,4,2.0,113.0,2017-07-28 01:40:48.678197,56.14321700000001,10.194538
1192907,Entire home/apt,24,4,1.0,106.0,2017-07-28 01:40:48.675962,56.161853,10.206897999999999
16425595,Entire home/apt,24,4,2.0,123.0,2017-07-28 01:40:48.673692,56.159268000000004,10.206750999999999
18995951,Entire home/apt,24,5,2.0,113.0,2017-07-28 01:40:48.671231,56.170432999999996,10.214194
13529158,Entire home/apt,5,6,3.0,121.0,2017-07-28 01:40:48.668616,56.186928,10.219567
13528221,Entire home/apt,24,4,2.0,111.0,2017-07-28 01:40:48.666698,56.164807999999994,10.207371
18590895,Entire home/apt,24,4,1.0,122.0,2017-07-28 01:40:48.664704,56.159762,10.209189
18047901,Entire home/apt,24,4,3.0,122.0,2017-07-28 01:40:48.662568,56.144412,10.202092
8651022,Entire home/apt,24,4,1.0,111.0,2017-07-28 01:40:48.660605,56.159231999999996,10.207013
6985393,Entire home/apt,24,3,1.0,113.0,2017-07-28 01:40:48.658211,56.148295999999995,10.202907000000002
17712071,Entire home/apt,24,4,2.0,105.0,2017-07-28 01:40:48.656081,56.14635,10.198592
1002870,Entire home/apt,4,4,2.0,105.0,2017-07-28 01:40:48.653785,56.178459,10.196474
7471784,Entire home/apt,24,4,2.0,107.0,2017-07-28 01:40:48.651361,56.141808,10.192821
13411281,Entire home/apt,24,4,2.0,112.0,2017-07-28 01:40:48.644716,56.159954000000006,10.200989
15244278,Entire home/apt,24,6,1.0,113.0,2017-07-28 01:40:48.642380,56.159651000000004,10.200571
19356574,Entire home/apt,24,3,1.0,105.0,2017-07-28 01:40:48.640325,56.157699,10.188272999999999
16984706,Entire home/apt,10,6,3.0,105.0,2017-07-28 01:40:48.637739,56.150738,10.113152000000001
13738720,Entire home/apt,24,3,1.0,122.0,2017-07-28 01:40:46.945689,56.148605,10.207233
12793263,Entire home/apt,24,5,2.0,105.0,2017-07-28 01:40:46.943593,56.144581,10.191005
13444596,Entire home/apt,6,4,3.0,122.0,2017-07-28 01:40:46.941260,56.15294,10.168464
777692,Entire home/apt,24,6,2.0,113.0,2017-07-28 01:40:46.938966,56.159901,10.214438000000001
11038857,Entire home/apt,24,2,1.0,119.0,2017-07-28 01:40:46.936169,56.155747,10.206963
16882097,Entire home/apt,24,7,4.0,115.0,2017-07-28 01:40:46.934040,56.163422,10.216488
18788729,Entire home/apt,24,3,1.0,113.0,2017-07-28 01:40:46.931876,56.159431999999995,10.213867
9328402,Entire home/apt,24,4,2.0,113.0,2017-07-28 01:40:46.929769,56.145441000000005,10.204119
5700906,Entire home/apt,24,4,2.0,113.0,2017-07-28 01:40:46.927285,56.161527,10.203247
17869601,Entire home/apt,6,7,3.0,115.0,2017-07-28 01:40:46.925207,56.145316,10.158750999999999
10747286,Entire home/apt,24,3,1.0,113.0,2017-07-28 01:40:46.922528,56.154854,10.198033
7634103,Entire home/apt,4,4,3.0,105.0,2017-07-28 01:40:46.919909,56.199675,10.176282
5855682,Entire home/apt,10,8,3.0,109.0,2017-07-28 01:40:46.917752,56.160584,10.111688000000001
15128326,Entire home/apt,24,4,1.0,122.0,2017-07-28 01:40:46.915603,56.147998,10.191445
19470701,Entire home/apt,24,4,2.0,113.0,2017-07-28 01:40:46.913374,56.143488,10.204055
1527153,Entire home/apt,24,3,2.0,110.0,2017-07-28 01:40:46.909937,56.16336999999999,10.203901
12992899,Entire home/apt,24,2,1.0,122.0,2017-07-28 01:40:46.906706,56.158632999999995,10.207241999999999
19359394,Entire home/apt,24,4,2.0,105.0,2017-07-28 01:40:45.343704,56.164818000000004,10.198311
19908485,Entire home/apt,5,4,1.0,113.0,2017-07-28 01:40:45.339925,56.202502,10.209219000000001
11643842,Entire home/apt,24,2,1.0,122.0,2017-07-28 01:40:45.336876,56.147397,10.190833
3142488,Entire home/apt,24,4,2.0,122.0,2017-07-28 01:40:45.334369,56.146184999999996,10.194509
12547573,Entire home/apt,4,6,3.0,113.0,2017-07-28 01:40:45.331739,56.173501,10.20129
18013284,Entire home/apt,24,2,1.0,113.0,2017-07-28 01:40:45.329284,56.160029,10.212961
16883728,Entire home/apt,24,3,2.0,114.0,2017-07-28 01:40:45.327064,56.161832,10.224849
17898840,Entire home/apt,3,6,2.0,122.0,2017-07-28 01:40:45.324593,56.167811,10.183451
18090238,Entire home/apt,24,4,1.0,122.0,2017-07-28 01:40:45.322076,56.155069999999995,10.191243
17503114,Entire home/apt,24,4,2.0,109.0,2017-07-28 01:40:45.319413,56.155381999999996,10.211878
19983050,Entire home/apt,24,6,3.0,113.0,2017-07-28 01:40:41.759326,56.161984999999994,10.206544000000001
19357215,Entire home/apt,24,2,1.0,116.0,2017-07-28 01:40:41.756913,56.159978,10.204005
18818198,Entire home/apt,24,6,1.0,121.0,2017-07-28 01:40:41.754249,56.16161700000001,10.209755
18642075,Entire home/apt,24,3,1.0,112.0,2017-07-28 01:40:41.750344,56.15329499999999,10.20838
18553948,Entire home/apt,24,4,2.0,113.0,2017-07-28 01:40:41.748020,56.158649,10.197239999999999
16331002,Entire home/apt,24,5,2.0,108.0,2017-07-28 01:40:41.745541,56.163658,10.204478
19959973,Entire home/apt,24,4,2.0,113.0,2017-07-28 01:40:41.742012,56.165002,10.213388
5736745,Entire home/apt,2,5,3.0,89.0,2017-07-28 01:40:39.555646,56.122553,10.154983
14216028,Entire home/apt,2,5,2.0,101.0,2017-07-28 01:40:38.097940,56.12146,10.14067
7299924,Entire home/apt,9,6,3.0,89.0,2017-07-28 01:40:38.087849,56.135569999999994,10.126854
13823985,Entire home/apt,6,4,1.0,97.0,2017-07-28 01:40:38.079889,56.158677000000004,10.182644999999999
17567330,Entire home/apt,9,5,4.0,94.0,2017-07-28 01:40:36.106335,56.125836,10.104205
19386769,Entire home/apt,24,4,1.0,89.0,2017-07-28 01:40:33.315444,56.153648,10.187375999999999
6473511,Entire home/apt,2,7,3.0,97.0,2017-07-28 01:40:31.969267,56.125806000000004,10.180508999999999
17459024,Entire home/apt,24,5,2.0,142.0,2017-07-28 01:41:13.086222,56.163655000000006,10.201702000000001
10039394,Entire home/apt,24,6,3.0,137.0,2017-07-28 01:41:13.084064,56.160423,10.203146
18750740,Entire home/apt,5,5,3.0,129.0,2017-07-28 01:41:13.081805,56.187867000000004,10.227139999999999
16033741,Entire home/apt,24,4,1.0,140.0,2017-07-28 01:41:13.079639,56.163036,10.205425
17581763,Entire home/apt,24,2,1.0,129.0,2017-07-28 01:41:13.077515,56.151934999999995,10.207154
19344997,Entire home/apt,1,4,3.0,129.0,2017-07-28 01:41:13.075299,56.120865,10.184722
13052403,Entire home/apt,5,5,4.0,132.0,2017-07-28 01:41:13.072949,56.18969,10.224387
7876855,Entire home/apt,3,6,4.0,129.0,2017-07-28 01:41:13.070787,56.163309,10.153876
19544729,Entire home/apt,24,4,2.0,137.0,2017-07-28 01:41:13.068653,56.155374,10.207457000000002
4721348,Entire home/apt,24,2,1.0,137.0,2017-07-28 01:41:13.066024,56.173568,10.219352
18388978,Entire home/apt,24,4,1.0,137.0,2017-07-28 01:41:13.063749,56.162170999999994,10.215086999999999
20059946,Entire home/apt,24,4,2.0,129.0,2017-07-28 01:41:13.061536,56.161201,10.223399
3259578,Entire home/apt,24,4,1.0,144.0,2017-07-28 01:41:13.059605,56.164806000000006,10.198352
13938728,Entire home/apt,24,5,3.0,129.0,2017-07-28 01:41:13.057244,56.164559,10.203602
17171969,Entire home/apt,24,8,3.0,137.0,2017-07-28 01:41:13.055174,56.164474,10.199675
18503100,Entire home/apt,24,4,2.0,129.0,2017-07-28 01:41:11.428972,56.162549,10.213475
19483714,Entire home/apt,1,6,4.0,129.0,2017-07-28 01:41:11.426430,56.121136,10.195910000000001
5473776,Entire home/apt,5,6,3.0,144.0,2017-07-28 01:41:11.423986,56.184143999999996,10.216664
12199995,Entire home/apt,24,5,2.0,125.0,2017-07-28 01:41:11.421456,56.148965000000004,10.194289
2643066,Entire home/apt,4,6,4.0,129.0,2017-07-28 01:41:11.418853,56.176124,10.213235000000001
13170596,Entire home/apt,3,6,4.0,137.0,2017-07-28 01:41:11.416429,56.16271999999999,10.163925
19218813,Entire home/apt,5,8,4.0,127.0,2017-07-28 01:41:11.414151,56.20033299999999,10.223138
6637151,Entire home/apt,24,6,2.0,129.0,2017-07-28 01:41:11.411823,56.161141,10.203439
1420294,Entire home/apt,3,3,2.0,128.0,2017-07-28 01:41:11.408772,56.175686,10.165558
14527057,Entire home/apt,4,6,4.0,129.0,2017-07-28 01:41:11.406354,56.179534,10.193683
19139445,Entire home/apt,5,8,6.0,137.0,2017-07-28 01:41:11.403690,56.196332999999996,10.222938000000001
19775236,Entire home/apt,24,6,2.0,129.0,2017-07-28 01:41:11.401214,56.16578199999999,10.195668
3208150,Entire home/apt,24,4,2.0,126.0,2017-07-28 01:41:11.398871,56.16168199999999,10.214055
9310456,Entire home/apt,24,3,1.0,89.0,2017-07-28 01:40:31.965232,56.1606,10.212726
18269681,Entire home/apt,2,4,2.0,94.0,2017-07-28 01:40:31.960863,56.140011,10.184657000000001
12137574,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:40:31.955698,56.166164,10.23066
4936455,Entire home/apt,24,3,1.0,89.0,2017-07-28 01:40:31.952937,56.157908,10.197787
17759167,Entire home/apt,2,3,1.0,97.0,2017-07-28 01:40:31.950565,56.142753000000006,10.189938
6742889,Entire home/apt,24,3,2.0,97.0,2017-07-28 01:40:30.583832,56.15548199999999,10.205337
6922723,Entire home/apt,24,4,2.0,89.0,2017-07-28 01:40:30.580053,56.149015000000006,10.192692
2347462,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:40:30.576714,56.152164,10.210958
19508564,Entire home/apt,24,4,2.0,94.0,2017-07-28 01:40:30.574223,56.149525,10.206013
7745148,Entire home/apt,24,4,2.0,97.0,2017-07-28 01:40:30.571134,56.160990000000005,10.204825
12998150,Entire home/apt,24,3,1.0,84.0,2017-07-28 01:40:30.566108,56.148939,10.2005
5675270,Entire home/apt,24,2,2.0,90.0,2017-07-28 01:40:30.563287,56.15283,10.187151
13662708,Entire home/apt,24,3,2.0,97.0,2017-07-28 01:40:30.560374,56.152935,10.205719
13795617,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:40:30.555251,56.153537,10.205273
10582411,Entire home/apt,4,2,1.0,97.0,2017-07-28 01:40:30.550758,56.173423,10.201426
12086600,Entire home/apt,24,5,2.0,89.0,2017-07-28 01:40:28.643034,56.146322999999995,10.207594
8466310,Entire home/apt,24,5,3.0,85.0,2017-07-28 01:40:28.631305,56.144449,10.193067
13034643,Entire home/apt,24,2,1.0,84.0,2017-07-28 01:40:27.019658,56.144888,10.193899
19244327,Entire home/apt,24,4,2.0,98.0,2017-07-28 01:40:25.458056,56.147684,10.196765
4355055,Entire home/apt,24,4,2.0,97.0,2017-07-28 01:40:25.440120,56.143792000000005,10.205053999999999
18626556,Entire home/apt,1,8,4.0,101.0,2017-07-28 01:40:21.212873,56.11326700000001,10.181057000000001
9304137,Entire home/apt,2,2,1.0,89.0,2017-07-28 01:40:19.718732,56.144251000000004,10.188360000000001
3377138,Entire home/apt,24,4,2.0,89.0,2017-07-28 01:40:19.712589,56.137992000000004,10.208158000000001
6774641,Entire home/apt,24,4,1.0,100.0,2017-07-28 01:40:16.726640,56.145714,10.190803
18319217,Entire home/apt,24,4,0.0,103.0,2017-07-28 01:40:16.719811,56.153859,10.196939
7793695,Entire home/apt,24,5,1.0,87.0,2017-07-28 01:40:13.483315,56.166142,10.230182000000001
16328011,Entire home/apt,24,4,1.0,89.0,2017-07-28 01:40:12.091785,56.144208,10.202521
19502420,Entire home/apt,1,4,2.0,97.0,2017-07-28 01:40:09.535308,56.112336,10.209535
6963704,Entire home/apt,24,4,2.0,96.0,2017-07-28 01:40:08.332008,56.159121,10.210992
19898786,Entire home/apt,24,5,2.0,97.0,2017-07-28 01:40:08.318604,56.158676,10.207102
19526457,Entire home/apt,12,4,1.0,89.0,2017-07-28 01:40:06.813337,56.21856700000001,10.165830999999999
679638,Entire home/apt,4,4,2.0,89.0,2017-07-28 01:40:05.340254,56.176345999999995,10.201707
19937759,Entire home/apt,4,6,4.0,84.0,2017-07-28 01:40:05.337602,56.178879,10.213619
13861690,Entire home/apt,5,6,3.0,97.0,2017-07-28 01:40:05.330459,56.196484,10.233802
2245820,Entire home/apt,5,5,4.0,97.0,2017-07-28 01:40:05.324172,56.1889,10.225953
14288104,Entire home/apt,4,4,2.0,84.0,2017-07-28 01:40:05.321844,56.171429,10.19701
12601355,Entire home/apt,4,3,1.0,97.0,2017-07-28 01:40:03.318468,56.172729000000004,10.201903999999999
6367816,Entire home/apt,4,4,1.0,89.0,2017-07-28 01:40:03.312049,56.172817,10.200673
17948122,Entire home/apt,13,4,2.0,103.0,2017-07-28 01:40:03.289717,56.246978000000006,10.24793
9971354,Entire home/apt,13,4,3.0,97.0,2017-07-28 01:40:01.734076,56.240735,10.196344999999999
7508891,Entire home/apt,5,4,3.0,95.0,2017-07-28 01:40:01.729023,56.195961,10.256775
3753203,Entire home/apt,13,5,3.0,97.0,2017-07-28 01:40:01.723902,56.247374,10.24054
19303582,Entire home/apt,12,3,2.0,89.0,2017-07-28 01:40:01.708462,56.2207,10.171882
13382442,Entire home/apt,24,4,1.0,90.0,2017-07-28 01:39:54.789374,56.147151,10.194632
6839270,Entire home/apt,24,4,2.0,89.0,2017-07-28 01:39:54.787140,56.146253,10.201361
6464139,Entire home/apt,24,5,2.0,97.0,2017-07-28 01:39:54.784949,56.17044,10.215434
4210930,Entire home/apt,24,3,3.0,89.0,2017-07-28 01:39:54.782287,56.17420500000001,10.220260000000001
6653016,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:54.779925,56.154534,10.209928
19324086,Entire home/apt,24,4,1.0,97.0,2017-07-28 01:39:54.777632,56.143462,10.194189999999999
5171453,Entire home/apt,24,3,2.0,101.0,2017-07-28 01:39:54.774777,56.142902,10.206091
16967531,Entire home/apt,3,5,3.0,83.0,2017-07-28 01:39:54.772093,56.168232999999994,10.168548
11141482,Entire home/apt,24,2,1.0,97.0,2017-07-28 01:39:54.769148,56.156874,10.205277
8895913,Entire home/apt,24,2,1.0,88.0,2017-07-28 01:39:54.763705,56.161269999999995,10.214815
19416624,Entire home/apt,24,4,2.0,89.0,2017-07-28 01:39:54.761012,56.164781000000005,10.200235000000001
3838082,Entire home/apt,24,2,1.0,91.0,2017-07-28 01:39:54.758331,56.151762,10.199328
15038051,Entire home/apt,24,3,1.0,85.0,2017-07-28 01:39:54.755254,56.14199300000001,10.193599
9489002,Entire home/apt,24,4,1.0,90.0,2017-07-28 01:39:52.892648,56.156504000000005,10.210134
19384531,Entire home/apt,24,4,3.0,94.0,2017-07-28 01:39:52.890453,56.149333,10.199983999999999
19117118,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:52.887554,56.159025,10.200085000000001
12895799,Entire home/apt,24,4,2.0,84.0,2017-07-28 01:39:52.884751,56.155698,10.199525
10323482,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:52.881871,56.170722999999995,10.217108999999999
6684264,Entire home/apt,6,3,2.0,91.0,2017-07-28 01:39:52.878918,56.153127000000005,10.156069
8592713,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:52.876153,56.145835,10.188930000000001
3366501,Entire home/apt,24,3,1.0,97.0,2017-07-28 01:39:52.872980,56.159755000000004,10.203469
13124751,Entire home/apt,6,2,1.0,83.0,2017-07-28 01:39:52.866781,56.15503100000001,10.180192
15339766,Entire home/apt,24,4,1.0,87.0,2017-07-28 01:39:52.863791,56.151509,10.206667999999999
6538497,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:52.860736,56.162108999999994,10.204156
4168913,Entire home/apt,24,4,1.0,97.0,2017-07-28 01:39:52.857450,56.15514,10.196717
17924378,Entire home/apt,24,4,1.0,84.0,2017-07-28 01:39:52.854893,56.145905000000006,10.201533999999999
18840678,Entire home/apt,2,3,1.0,89.0,2017-07-28 01:39:52.852616,56.138914,10.183759
13528087,Entire home/apt,24,4,1.0,89.0,2017-07-28 01:39:52.849624,56.146603000000006,10.195801
7494625,Entire home/apt,24,2,1.0,101.0,2017-07-28 01:39:50.396639,56.14744,10.206824000000001
6673528,Entire home/apt,24,3,1.0,97.0,2017-07-28 01:39:50.393979,56.15826,10.194517
5156683,Entire home/apt,2,5,3.0,89.0,2017-07-28 01:39:50.391787,56.136753000000006,10.174173
15949076,Entire home/apt,3,4,3.0,89.0,2017-07-28 01:39:50.389294,56.168785,10.186492
19472038,Entire home/apt,24,7,4.0,88.0,2017-07-28 01:39:50.387247,56.160803,10.213402
19804593,Entire home/apt,24,5,2.0,89.0,2017-07-28 01:39:50.384963,56.143566,10.206026
7864294,Entire home/apt,24,4,1.0,97.0,2017-07-28 01:39:50.382254,56.156452,10.207759
7931231,Entire home/apt,24,6,3.0,97.0,2017-07-28 01:39:50.379485,56.14453,10.200208
3582050,Entire home/apt,24,4,2.0,96.0,2017-07-28 01:39:50.377072,56.155871,10.202555
7023975,Entire home/apt,24,4,3.0,93.0,2017-07-28 01:39:50.374358,56.16584,10.217911
19175603,Entire home/apt,24,4,1.0,89.0,2017-07-28 01:39:50.372099,56.160361,10.199694000000001
6081122,Entire home/apt,24,2,1.0,84.0,2017-07-28 01:39:50.369181,56.145605,10.195215
19392674,Entire home/apt,4,6,3.0,89.0,2017-07-28 01:39:50.366815,56.188605,10.194728999999999
1433456,Entire home/apt,24,2,1.0,97.0,2017-07-28 01:39:50.363749,56.16366800000001,10.215069999999999
9399448,Entire home/apt,24,4,2.0,89.0,2017-07-28 01:39:50.359531,56.151942000000005,10.205366999999999
17169551,Entire home/apt,2,4,2.0,89.0,2017-07-28 01:39:50.357083,56.145655000000005,10.186702
7844605,Entire home/apt,24,3,2.0,97.0,2017-07-28 01:39:50.353243,56.16936,10.209595
6266927,Entire home/apt,24,5,2.0,96.0,2017-07-28 01:39:50.350351,56.158269,10.196971000000001
13074597,Entire home/apt,24,5,2.0,89.0,2017-07-28 01:39:48.510828,56.163028000000004,10.214889999999999
19401136,Entire home/apt,24,3,0.0,94.0,2017-07-28 01:39:48.508414,56.166116,10.192255000000001
11164106,Entire home/apt,24,6,2.0,97.0,2017-07-28 01:39:48.505397,56.170539,10.217775
9113064,Entire home/apt,24,6,1.0,102.0,2017-07-28 01:39:48.502737,56.168162,10.215243
19493580,Entire home/apt,24,4,1.0,101.0,2017-07-28 01:39:48.500527,56.157802000000004,10.199282
7561537,Entire home/apt,24,4,2.0,97.0,2017-07-28 01:39:48.497731,56.17305699999999,10.214207
10013159,Entire home/apt,24,4,1.0,94.0,2017-07-28 01:39:48.494894,56.162763,10.214345
3878795,Entire home/apt,24,5,1.0,89.0,2017-07-28 01:39:48.491953,56.143502000000005,10.19102
12244124,Entire home/apt,24,3,1.0,97.0,2017-07-28 01:39:48.487223,56.158153000000006,10.199113
16671497,Entire home/apt,24,4,1.0,89.0,2017-07-28 01:39:48.484318,56.14838,10.202691999999999
3572504,Entire home/apt,6,5,3.0,88.0,2017-07-28 01:39:48.481535,56.158114000000005,10.150767
10652170,Entire home/apt,24,4,2.0,97.0,2017-07-28 01:39:48.478122,56.168696999999995,10.218799
13711692,Entire home/apt,2,7,4.0,97.0,2017-07-28 01:39:48.475848,56.131135,10.151539999999999
4124736,Entire home/apt,24,5,2.0,84.0,2017-07-28 01:39:48.473834,56.155379,10.211129
6413386,Entire home/apt,24,4,2.0,93.0,2017-07-28 01:39:48.471221,56.154786,10.205383
5198413,Entire home/apt,6,2,1.0,89.0,2017-07-28 01:39:48.466787,56.140513,10.143581
16271113,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:48.463969,56.144515000000006,10.202995
13592683,Entire home/apt,24,4,2.0,102.0,2017-07-28 01:39:46.769487,56.16350500000001,10.201961
7386186,Entire home/apt,6,4,2.0,89.0,2017-07-28 01:39:46.767325,56.153473999999996,10.158097
7836001,Entire home/apt,6,7,3.0,97.0,2017-07-28 01:39:46.764976,56.148295999999995,10.157852
10896872,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:46.761959,56.154332999999994,10.202546
18663983,Entire home/apt,24,3,1.0,90.0,2017-07-28 01:39:46.759456,56.143167000000005,10.195475
9204016,Entire home/apt,24,5,2.0,93.0,2017-07-28 01:39:46.756462,56.155722999999995,10.19665
14645560,Entire home/apt,2,4,1.0,84.0,2017-07-28 01:39:46.754267,56.126389,10.164351
19925308,Entire home/apt,1,8,3.0,93.0,2017-07-28 01:39:46.751857,56.11924499999999,10.172196000000001
5777395,Entire home/apt,5,5,3.0,89.0,2017-07-28 01:39:46.749540,56.196130000000004,10.219111
6325703,Entire home/apt,6,4,2.0,90.0,2017-07-28 01:39:46.747152,56.152941000000006,10.153213000000001
19598001,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:46.744789,56.142247999999995,10.19572
19077742,Entire home/apt,24,4,1.0,99.0,2017-07-28 01:39:46.742474,56.15531,10.202713000000001
18315287,Entire home/apt,24,3,2.0,83.0,2017-07-28 01:39:46.739768,56.158995999999995,10.202385000000001
19754435,Entire home/apt,6,5,3.0,97.0,2017-07-28 01:39:46.737177,56.147631000000004,10.152571
7735668,Entire home/apt,24,2,1.0,99.0,2017-07-28 01:39:46.729854,56.151176,10.19444
11471751,Entire home/apt,24,6,2.0,97.0,2017-07-28 01:39:46.725064,56.156017000000006,10.199081
14100552,Entire home/apt,24,3,1.0,89.0,2017-07-28 01:39:46.722303,56.154578,10.210319
16625229,Entire home/apt,24,5,2.0,97.0,2017-07-28 01:39:44.731785,56.15994,10.201007
1058431,Entire home/apt,24,2,1.0,97.0,2017-07-28 01:39:44.729030,56.157849,10.202211
18333501,Entire home/apt,24,5,1.0,90.0,2017-07-28 01:39:44.726355,56.143319999999996,10.192883
13966096,Entire home/apt,24,2,1.0,96.0,2017-07-28 01:39:44.723696,56.163734,10.215459
11250442,Entire home/apt,24,3,1.0,89.0,2017-07-28 01:39:44.720020,56.152874,10.207278
5121886,Entire home/apt,24,4,1.0,95.0,2017-07-28 01:39:44.717429,56.16601899999999,10.228345
7196359,Entire home/apt,24,2,1.0,97.0,2017-07-28 01:39:44.714383,56.165735,10.224345
16929210,Entire home/apt,24,4,1.0,89.0,2017-07-28 01:39:44.712328,56.148542000000006,10.202143
18972216,Entire home/apt,24,4,2.0,88.0,2017-07-28 01:39:44.710074,56.148937,10.202134
8509047,Entire home/apt,24,5,1.0,89.0,2017-07-28 01:39:44.708013,56.158333999999996,10.196149
19036999,Entire home/apt,4,4,1.0,103.0,2017-07-28 01:39:44.705892,56.172115000000005,10.202352000000001
3475256,Entire home/apt,24,4,1.0,97.0,2017-07-28 01:39:44.703361,56.166575,10.227801
13445809,Entire home/apt,2,6,2.0,97.0,2017-07-28 01:39:44.699451,56.140378000000005,10.177838000000001
18606734,Entire home/apt,24,5,2.0,94.0,2017-07-28 01:39:44.697255,56.146085,10.20536
14009542,Entire home/apt,24,3,1.0,96.0,2017-07-28 01:39:44.694504,56.146482999999996,10.192215
7558327,Entire home/apt,24,4,2.0,97.0,2017-07-28 01:39:44.691895,56.159675,10.200262
1000875,Entire home/apt,4,6,3.0,93.0,2017-07-28 01:39:42.460665,56.182428,10.207488
3281060,Entire home/apt,4,4,3.0,96.0,2017-07-28 01:39:42.458699,56.176010999999995,10.181016
17017776,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:42.454853,56.164120999999994,10.214578
16978856,Entire home/apt,24,6,2.0,89.0,2017-07-28 01:39:42.451768,56.14609599999999,10.20856
7001508,Entire home/apt,24,3,2.0,97.0,2017-07-28 01:39:42.449359,56.165358,10.225019999999999
17788923,Entire home/apt,24,4,1.0,91.0,2017-07-28 01:39:42.447069,56.152184999999996,10.186223
18967255,Entire home/apt,24,4,1.0,100.0,2017-07-28 01:39:42.444911,56.145323,10.198208000000001
19593226,Entire home/apt,24,2,1.0,97.0,2017-07-28 01:39:42.442398,56.147431000000005,10.200364
14249769,Entire home/apt,4,5,2.0,99.0,2017-07-28 01:39:42.433753,56.175909999999995,10.204706
14086100,Entire home/apt,13,5,3.0,97.0,2017-07-28 01:39:42.430864,56.234279,10.228625
6737963,Entire home/apt,24,6,3.0,97.0,2017-07-28 01:39:42.428541,56.173502,10.215263
18167657,Entire home/apt,24,6,2.0,97.0,2017-07-28 01:39:42.426216,56.160365000000006,10.209202000000001
3799167,Entire home/apt,4,4,2.0,96.0,2017-07-28 01:39:42.423789,56.173261,10.210484
1669556,Entire home/apt,24,6,3.0,98.0,2017-07-28 01:39:42.421015,56.145159,10.202872
19021925,Entire home/apt,24,6,2.0,97.0,2017-07-28 01:39:42.418373,56.173165000000004,10.215854
6983440,Entire home/apt,5,5,3.0,94.0,2017-07-28 01:39:42.415380,56.20535699999999,10.250367
11531203,Entire home/apt,24,5,2.0,102.0,2017-07-28 01:39:42.412134,56.152427,10.186539999999999
4197992,Entire home/apt,10,6,3.0,96.0,2017-07-28 01:39:40.423470,56.15676,10.112256
18958955,Entire home/apt,24,4,2.0,89.0,2017-07-28 01:39:40.421088,56.147663,10.203308999999999
17620886,Entire home/apt,10,4,3.0,89.0,2017-07-28 01:39:40.418787,56.150040000000004,10.136804
12824649,Entire home/apt,24,2,1.0,84.0,2017-07-28 01:39:40.415981,56.148322,10.201775
19895960,Entire home/apt,24,3,2.0,96.0,2017-07-28 01:39:40.413574,56.146114000000004,10.192884
13878324,Entire home/apt,24,2,1.0,84.0,2017-07-28 01:39:40.405837,56.155951,10.21262
17187504,Entire home/apt,9,8,5.0,97.0,2017-07-28 01:39:40.403689,56.126266,10.111751
19670237,Entire home/apt,6,4,0.0,97.0,2017-07-28 01:39:40.401499,56.159854,10.163825
17115706,Entire home/apt,24,4,1.0,89.0,2017-07-28 01:39:40.398683,56.157365000000006,10.203244
11386762,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:40.395870,56.170758,10.211447999999999
6586506,Entire home/apt,24,2,2.0,103.0,2017-07-28 01:39:40.393222,56.166008,10.201822
18226066,Entire home/apt,24,2,1.0,89.0,2017-07-28 01:39:40.390938,56.156066,10.206256
13073817,Entire home/apt,3,5,3.0,90.0,2017-07-28 01:39:40.388226,56.17635500000001,10.15873
2356920,Entire home/apt,24,3,1.0,93.0,2017-07-28 01:39:40.386234,56.158703,10.208291000000001
